727349,99999,WHITEFISH POINT LS,US,MI,,46.767,-84.95,183,1981,11,6,1981,11,6
727376,99999,GRAND MARAIS COAST GUARD STAT,US,MI,,46.67,-85.98,183,1976,9,26,1982,8,3
727377,99999,WHITEFISH POINT,US,MI,,46.767,-84.967,186,1977,9,17,1981,10,20
727417,54825,PRESQUE ISLE COUNTY AIRPORT,US,MI,KPZQ,45.407,-83.813,204.2,2006,1,1,2016,3,29
727417,99999,PRESQUE ISLE CO,US,MI,KPZQ,45.4,-83.817,204,2004,12,30,2005,12,31
727430,94850,MARQUETTE MICHIGAN COUNTY AP,US,MI,KMQT,46.531,-87.549,431.3,1973,1,1,2016,3,28
727430,99999,MARQUETTE CO. ARPT,US,MI,KMQT,46.533,-87.55,434,2004,1,5,2004,1,5
727431,99999,MARQUETTE,US,MI,MQT,46.533,-87.567,434,1985,5,31,1985,6,26
727434,4870,CHARLEVOIX MUNICIPAL ARPT,US,MI,KCVX,45.305,-85.275,196.9,2006,1,1,2016,3,29
727434,99999,CHARLEVOIX MUNI,US,MI,KCVX,45.3,-85.267,204,2002,4,23,2005,12,31
727435,54820,MACKINAC  ISLAND AIRPORT,US,MI,KMCD,45.865,-84.637,225.6,2006,1,1,2016,3,29
727435,99999,MACKINACK ISLAND,US,MI,KMCD,45.865,-84.637,226,1956,10,8,2005,12,31
727436,4863,ANTRIM COUNTY AIRPORT,US,MI,KACB,44.986,-85.203,189,2006,1,1,2016,3,29
727436,99999,ANTRIM CO,US,MI,KACB,44.983,-85.2,190,1973,1,1,2005,12,31
727437,94893,FORD AIRPORT,US,MI,KIMT,45.818,-88.114,342,2006,1,1,2016,3,29
727437,99999,FORD,US,MI,KIMT,45.817,-88.117,360,1973,1,1,2005,12,31
727439,99999,MANITOU ISLAND(CGS),US,MI,,47.417,-87.583,186,1976,9,26,1977,12,9
727440,14858,HOUGHTON COUNTY MEMO ARPT,US,MI,KCMX,47.169,-88.489,333.8,1973,1,1,2016,3,29
727445,94926,GOGEBIC-IRON COUNTY ARPT,US,MI,KIWD,46.533,-90.133,374.9,2006,1,1,2016,3,29
727445,99999,GOCEBIC IRON CO,US,MI,KIWD,46.527,-90.131,375,1973,1,1,2005,12,31
727448,99999,PORTAGE COAST GUARD STATION,US,MI,,47.23,-88.63,190,1976,9,26,1991,3,3
720258,4997,ISEDOR IVERSON AIRPORT,US,MN,KHZX,46.619,-93.31,374.3,2006,1,1,2016,3,29
720258,99999,ISEDOR IVERSON,US,MN,KHZX,46.617,-93.317,374,2004,5,25,2005,12,31
720283,4927,FILLMORE COUNTY AIRPORT,US,MN,KFKA,43.677,-92.18,388.9,2006,1,1,2016,3,29
720283,99999,FILLMORE CO,US,MN,KFKA,43.677,-92.18,389,2004,5,25,2005,12,31
720367,54927,PAYNESVILLE MUNICIPAL AP,US,MN,KPEX,45.372,-94.746,359.7,2013,1,1,2016,3,28
720367,99999,PAYNESVILLE MUNI,US,MN,KPEX,45.372,-94.747,359.7,2005,8,12,2015,12,17
720368,54924,SLAYTON MUNICIPAL AIRPORT,US,MN,KDVP,43.987,-95.783,494.7,2005,8,11,2016,3,29
720386,125,WILLMAR MUNICIPAL AIRPORT JOH,US,MN,KBDH,45.117,-95.133,344.1,2013,1,1,2015,6,2
720386,99999,WILLMAR MUNI,US,MN,KBDH,45.117,-95.133,343,2007,7,24,2016,3,28
720582,99999,TODD FLD,US,MN,,45.899,-94.874,406.3,2008,7,21,2013,4,30
720583,99999,LAKE ELMO,US,MN,,44.997,-92.856,284.1,2008,7,21,2013,4,30
720585,99999,ELBOW LAKE MUNI,US,MN,,45.986,-95.992,367,2008,7,21,2013,4,30
720657,99999,HINCKLEY/FIELD OF DREAMS AIRP,US,MN,,46.023,-92.895,311,2009,11,11,2013,4,30
720658,99999,SAUK CENTRE MUNI,US,MN,,45.707,-94.933,379.2,2009,11,11,2013,4,30
720972,99999,ST MARY HOSPITAL HELIPORT,US,MN,,44.017,-92.483,355,2011,12,1,2016,3,28
722003,54930,STANTON AIRFIELD,US,MN,KSYN,44.476,-93.016,280.4,2006,1,1,2016,3,29
722003,99999,STANTON AIRFIELD,US,MN,KSYN,44.483,-93.017,280,1988,1,6,2005,12,31
722006,54926,QUENTIN AANENSON FIELD AIRPOR,US,MN,KLYV,43.621,-96.216,436.2,2006,1,1,2016,3,29
722006,99999,LUVERNE QUENTIN AANE,US,MN,KLYV,43.617,-96.217,436,2005,2,8,2005,12,31
722032,54916,WASECA MUNICIPAL AIRPORT,US,MN,KACQ,44.074,-93.553,343.2,2006,1,1,2016,3,29
722032,99999,WASECA MUNI,US,MN,KACQ,44.067,-93.55,343,2004,7,13,2005,12,31
722033,4999,GRANITE FALLS MUNI ARPT/LENZE,US,MN,KGDB,44.753,-95.556,319.1,2006,1,1,2016,3,29
722033,99999,GRANITE FALLS MUNI,US,MN,KGDB,44.75,-95.55,319,2004,5,25,2005,12,31
722114,54901,BUFFALO MUNICIPAL AIRPORT,US,MN,KCFE,45.159,-93.843,294.7,2005,1,1,2016,3,29
722114,99999,BUFFALO MUNI ARPT,US,MN,KCFE,45.167,-93.833,295,2004,5,25,2004,12,31
722129,4939,MOORHEAD MUNICIPAL AIRPORT,US,MN,KJKJ,46.839,-96.663,279.5,2006,1,1,2016,3,29
722129,99999,MOORHEAD MUNI,US,MN,KJKJ,46.839,-96.664,280,2004,5,25,2005,12,31
722144,4945,MAPLE LAKE MUNICIPAL ARPT,US,MN,KMGG,45.236,-93.986,313.3,2006,1,1,2016,3,29
722144,99999,MAPLE LAKE MUNICIPAL,US,MN,KMGG,45.24,-93.99,313,2004,5,25,2005,12,31
722168,4960,OLIVIA REGIONAL AIRPORT,US,MN,KOVL,44.779,-95.033,328,2006,1,1,2016,3,29
722168,99999,OLIVIA RGNL,US,MN,KOVL,44.783,-95.033,328,2004,5,25,2005,12,31
722252,54923,MYERS FIELD AIRPORT,US,MN,KCNB,44.729,-96.266,363.6,2006,10,18,2016,3,29
722342,54931,TRACY MUNICIPAL AIRPORT,US,MN,KTKC,44.249,-95.607,408.4,2006,1,1,2016,3,29
722342,99999,TRACY MUNI,US,MN,KTKC,44.25,-95.6,408,2004,11,9,2005,12,31
726440,14925,ROCHESTER INTERNATIONAL AIRPO,US,MN,KRST,43.904,-92.492,397.5,1973,1,1,2016,3,29
726466,54917,APPLETON MUNICIPAL AIRPORT,US,MN,KAQP,45.228,-96.007,310.9,2006,1,1,2016,3,29
726466,99999,APPLETON MUNI ARPT,US,MN,KAQP,45.23,-96,310,1979,12,27,2005,12,31
726543,99999,GLENWOOD,US,MN,,45.65,-95.38,423,1993,1,12,1995,2,2
726544,4958,ORR REGIONAL AIRPORT,US,MN,KORB,48.016,-92.856,399.6,2006,1,1,2016,3,29
726544,99999,ORR RGNL,US,MN,KORB,48.017,-92.85,400,1993,1,12,2005,12,31
726547,4931,GLENWOOD MUNICIPAL AIRPORT,US,MN,KGHW,45.644,-95.32,424.6,2006,1,1,2016,3,29
726547,99999,GLENWOOD MUNI,US,MN,KGHW,45.65,-95.317,425,1974,8,9,2005,12,31
726548,4971,WARROAD INTL-SWEDE CARLSON FL,US,MN,KRRT,48.941,-95.348,327.4,2006,1,1,2016,3,29
726548,99999,WARROAD INTL,US,MN,KRRT,48.933,-95.333,327,1997,1,23,2005,12,31
726549,54905,COOK MUNICIPAL AIRPORT,US,MN,KCQM,47.822,-92.689,404.5,2006,1,1,2016,3,29
726549,99999,COOK MUNI,US,MN,KCQM,47.817,-92.683,404,1997,7,18,2005,12,31
726550,14926,ST CLOUD REGIONAL AIRPORT,US,MN,KSTC,45.543,-94.051,307.5,1973,1,1,2016,3,29
726553,4951,MONTIVIDEO-CHIPPEWA CO APT,US,MN,KMVE,44.969,-95.71,315.2,2006,1,1,2016,3,29
726553,99999,MONTEVIDEO CHIPPEWA,US,MN,KMVE,44.969,-95.717,315,1988,4,2,2005,12,31
726554,54906,ST JAMES MUNICIPAL AIRPORT,US,MN,KJYG,43.986,-94.558,325.2,2006,1,1,2016,3,29
726554,99999,ST JAMES MUNI,US,MN,KJYG,43.986,-94.558,325,1986,1,27,2005,12,31
726555,94938,BRAINERD LAKES RGNL ARPT,US,MN,KBRD,46.405,-94.131,372.2,2006,1,1,2016,3,29
726555,99999,BRAINERD LAKES RGNL,US,MN,KBRD,46.4,-94.133,374,1973,1,1,2005,12,31
726556,14992,REDWOOD FALLS MUNI AIRPORT,US,MN,KRWF,44.548,-95.08,311.2,2000,1,1,2016,3,29
726556,99999,REDWOOD FALLS MUNI,US,MN,KRWF,44.55,-95.083,312,1949,11,11,1999,12,31
726557,14910,CHANDLER FIELD AIRPORT,US,MN,KAXN,45.868,-95.394,431.6,1973,1,1,2016,3,29
726558,4914,CLOQUET CARLTON CO AIRPORT,US,MN,KCOQ,46.703,-92.504,389.8,2006,1,1,2016,3,29
726558,99999,CLOQUET CARLTON CO,US,MN,KCOQ,46.7,-92.5,390,1992,8,4,2005,12,31
726559,94976,SW MN RGNL MRSHL/RYAN FIELD A,US,MN,KMML,44.45,-95.817,359.4,2006,1,1,2016,3,29
726559,99999,SW MINNESOTA RGNL,US,MN,KMML,44.451,-95.822,360,1984,3,31,2005,12,31
726561,94997,WADENA MUNICIPAL AIRPORT,US,MN,KADC,46.447,-95.212,417.6,2006,1,1,2016,3,29
726561,99999,WADENA,US,MN,KADC,46.45,-95.217,417,2002,4,23,2005,12,31
726562,4943,AIRLAKE AIRPORT,US,MN,KLVN,44.628,-93.228,292.6,2006,1,1,2016,3,29
726562,99999,AIRLAKE,US,MN,KLVN,44.629,-93.228,293,1997,1,23,2005,12,31
726563,94969,FARIBAULT MUNICIPAL ARPT,US,MN,KFBL,44.333,-93.317,323.1,2006,1,1,2016,3,29
726563,99999,FARIBAULT MUNI,US,MN,KFBL,44.325,-93.311,323,1986,10,16,2005,12,31
726564,4967,RED WING REGIONAL AIRPORT,US,MN,KRGK,44.589,-92.485,237.7,2006,1,1,2016,3,29
726564,99999,RED WING RGNL,US,MN,KRGK,44.583,-92.483,238,1991,11,6,2005,12,31
726565,4948,MORRIS MUNICIPAL AIRPORT,US,MN,KMOX,45.566,-95.968,344.4,2006,1,1,2016,3,29
726565,99999,MORRIS MUNI,US,MN,KMOX,45.567,-95.967,347,1991,11,6,2005,12,31
726566,4965,PIPESTONE MUNICIPAL ARPT,US,MN,KPQN,43.983,-96.3,529.1,2006,1,1,2016,3,29
726566,99999,PIPESTONE MUNI,US,MN,KPQN,43.983,-96.3,529,1991,11,6,2005,12,31
726567,4980,NEW ULM MUNICIPAL AIRPORT,US,MN,KULM,44.319,-94.502,308.2,2006,1,1,2016,3,29
726567,99999,NEW ULM MUNI,US,MN,KULM,44.317,-94.5,308,1991,11,18,2005,12,31
726568,4961,OWATONNA DEGNER RGNL ARPT,US,MN,KOWA,44.123,-93.261,349.3,2006,1,1,2016,3,29
726568,99999,OWATONNA DEGNER RGNL,US,MN,KOWA,44.117,-93.267,349,1992,8,4,2005,12,31
726569,4933,HTCHSON MUNI-BUTLR FLD APT,US,MN,KHCD,44.859,-94.382,323.1,2006,1,1,2016,3,29
726569,99999,HUTCHINSON MUNI BUTL,US,MN,KHCD,44.867,-94.383,323,1992,8,4,2005,12,31
726572,94966,FERGUS FALLS MUNICIPAL AIRPOR,US,MN,KFFM,46.283,-96.15,360.6,2010,8,1,2016,3,29
726573,99999,AIRLAKE,US,MN,,44.633,-93.233,292,1993,1,12,1996,8,15
726575,94960,CRYSTAL AIRPORT,US,MN,KMIC,45.062,-93.351,262.4,2006,1,1,2016,3,29
726575,99999,CRYSTAL,US,MN,KMIC,45.062,-93.354,265,1983,11,3,2005,12,31
726576,14928,WILLMAR RCO,US,MN,KILL,45.117,-95.083,344.1,1990,11,20,2009,5,14
726576,99999,WILLMAR MUNI JOHN L RICE FLD,US,MN,KILL,45.116,-95.089,343.5,2000,1,1,2003,12,31
726577,94974,ANOKA CO-BLNE AP(JNS FD) AP,US,MN,KANE,45.15,-93.217,278,2006,1,1,2016,3,29
726577,99999,ANOKA CO BLAINE,US,MN,KANE,45.15,-93.217,278,1990,10,22,2005,12,31
726578,4944,LITL FALS/MRSON CO-LNBRG FIEL,US,MN,KLXL,45.949,-94.347,342,2006,1,1,2016,3,29
726578,99999,LITTLE FALLS MORRISO,US,MN,KLXL,45.949,-94.347,342,1992,8,4,2005,12,31
726579,94963,FLYING CLOUD AIRPORT,US,MN,KFCM,44.832,-93.471,276.5,2006,1,1,2016,3,29
726579,99999,FLYING CLOUD,US,MN,KFCM,44.817,-93.45,276,1983,11,3,2005,12,31
726580,14922,MINNEAPOLIS-ST PAUL INTERNATI,US,MN,KMSP,44.883,-93.229,265.8,1945,1,1,2016,3,29
726583,4941,LITCHFIELD MUNICIPAL ARPT,US,MN,KLJF,45.147,-94.507,347.5,2006,1,1,2016,3,29
726583,99999,LITCHFIELD MUNI,US,MN,KLJF,45.1,-94.5,347,1985,4,22,2005,12,31
726584,14927,ST PAUL DWTWN HOLMAN FD AP,US,MN,KSTP,44.932,-93.056,213.4,1983,11,3,2016,3,29
726584,99999,ST PAUL DOWNTOWN HO,US,MN,KSTP,44.933,-93.05,215,2000,1,1,2003,12,31
726585,14954,MANKATO MUNICIPAL AIRPORT,US,MN,KMKT,44.217,-93.917,311.2,2006,1,1,2016,3,29
726585,99999,MANKATA RGNL ARPT,US,MN,KMKT,44.223,-93.919,311,1973,1,1,2005,12,31
726586,94948,FAIRMONT MUNICIPAL AIRPORT,US,MN,KFRM,43.65,-94.417,353.9,2006,1,1,2016,3,29
726586,99999,FAIRMONT MUNI(AWOS),US,MN,KFRM,43.65,-94.417,354,1973,1,1,2005,12,31
726587,94927,WORTHINGTON MUNICIPAL ARPT,US,MN,KOTG,43.645,-95.58,478.5,2006,1,1,2016,3,29
726587,99999,WORTHINGTON MUNI,US,MN,KOTG,43.65,-95.583,480,1973,1,1,2005,12,31
726588,4956,WIOA MUNI-MAX CONRAD FD AP,US,MN,KONA,44.077,-91.708,200,2006,1,1,2016,3,29
726588,99999,WINONA MUNI CONRAD F,US,MN,KONA,44.083,-91.7,200,1991,11,18,2005,12,31
726589,94968,ALBERT LEA MUNICIPAL ARPT,US,MN,KAEL,43.683,-93.367,383.7,2006,1,1,2016,3,29
726589,99999,ALBERT LEA (AWOS),US,MN,KAEL,43.683,-93.367,383,1986,3,31,2005,12,31
726593,4946,JACKSON MUNICIPAL AIRPORT,US,MN,KMJQ,43.65,-94.986,440.7,2006,1,1,2016,3,29
726593,99999,JACKSON MUNI,US,MN,KMJQ,43.65,-94.987,441,1998,2,1,2005,12,31
726596,4978,DODGE CENTER ARPT,US,MN,KTOB,44.018,-92.831,397.8,2006,1,1,2016,3,29
726596,99999,DODGE CENTER,US,MN,KTOB,44.017,-92.833,398,2001,8,11,2005,12,31
726603,4974,SOUTH ST PAUL MUNI-RICHARD E,US,MN,KSGS,44.857,-93.033,249.9,2006,1,1,2016,3,29
726603,99999,SOUTH ST PAUL MUNI,US,MN,KSGS,44.85,-93.033,250,1995,1,1,2005,12,31
726679,4969,RUSH CITY REGIONAL AIRPORT,US,MN,KROS,45.698,-92.953,281.3,2006,1,1,2016,3,29
726679,99999,RUSH CITY RGNL,US,MN,KROS,45.7,-92.95,281,2001,8,11,2005,12,31
726682,54914,PRINCETON MUNICIPAL AIRPORT,US,MN,KPNM,45.56,-93.608,298.4,2006,1,1,2016,3,29
726682,99999,PRINCETON MUNI,US,MN,KPNM,45.56,-93.608,298,1997,3,13,2005,12,31
727444,4979,RICHARD B HELGESON AIRPORT,US,MN,KTWM,47.049,-91.745,329.2,2006,1,1,2016,3,29
727444,99999,RICHARD B HELGESON,US,MN,KTWM,47.05,-91.75,329,1992,8,7,2005,12,31
727446,99999,TWO HARBORS(AWOS),US,MN,,47.1,-91.75,328,1976,9,26,1981,6,22
727449,4954,MOOSE LAKE CARLTON CO ARPT,US,MN,KMZH,46.419,-92.804,328,2006,1,1,2016,3,29
727449,99999,MOOSE LAKE CARLTON C,US,MN,KMZH,46.417,-92.8,328,1976,9,26,2005,12,31
727450,14913,DULUTH INTERNATIONAL AIRPORT,US,MN,KDLH,46.837,-92.183,436.8,1948,1,1,2016,3,29
727452,4912,CRKSTN MUNI KRKWOD FLD APT,US,MN,KCKN,47.842,-96.621,274,2006,1,1,2016,3,29
727452,99999,CROOKSTON MUNI KIRKW,US,MN,KCKN,47.85,-96.617,274,1985,9,20,2005,12,31
727453,94967,PK RPDS MUNI-KONSHOK FD AP,US,MN,KPKD,46.901,-95.068,437.1,1990,1,11,2016,3,29
727454,4911,GRAND MARAIS/COOK CO ARPT,US,MN,KCKC,47.838,-90.383,548,2006,1,1,2016,3,29
727454,99999,GRAND MARAIS COOK CO,US,MN,KCKC,47.833,-90.383,548,1997,3,13,2005,12,31
727455,94931,CHISHOLM-HIBBING AIRPORT,US,MN,KHIB,47.386,-92.839,412.1,1973,1,1,2016,3,29
727456,4919,SKY HARBOR AIRPORT,US,MN,KDYT,46.722,-92.043,185.9,2006,1,1,2016,3,29
727456,99999,SKY HARBOR,US,MN,KDYT,46.722,-92.043,186,1976,9,26,2005,12,31
727457,94962,DETRT LKS-WETHING FLD ARPT,US,MN,KDTL,46.833,-95.883,425.8,2006,1,1,2016,3,29
727457,99999,DETROIT LAKES WETHIN,US,MN,KDTL,46.825,-95.886,426,1978,2,3,2005,12,31
727458,94919,GRAND RAPIDS/ITASCA CO-G NEWS,US,MN,KGPZ,47.211,-93.51,413,2006,1,1,2016,3,29
727458,99999,GRAND RAPIDS ITASCA,US,MN,KGPZ,47.217,-93.517,413,1983,11,3,2005,12,31
727459,94964,ELY MUNICIPAL AIRPORT,US,MN,KELO,47.817,-91.833,443.8,2006,1,1,2016,3,29
727459,99999,ELY MUNI,US,MN,KELO,47.817,-91.833,443,1983,11,3,2005,12,31
727466,4918,MDSON-LAC QUI PARLE CO APT,US,MN,KDXX,44.986,-96.043,329.8,2006,1,1,2016,3,29
727466,99999,LAC QUI PARLE CO,US,MN,KDXX,44.986,-96.178,330,1999,1,14,2005,12,31
727467,4926,FLAG ISLAND,US,MN,KFGN,49.318,-94.903,329.2,2006,1,1,2016,3,29
727467,99999,FLAG ISLAND,US,MN,KFGN,49.317,-94.9,329,1999,1,14,2005,12,31
727468,4928,BIGFORK MUNICIPAL AIRPORT,US,MN,KFOZ,47.783,-93.65,411.2,2006,1,1,2016,3,29
727468,99999,BIGFORK,US,MN,KFOZ,47.783,-93.65,411,1999,1,14,2005,12,31
727469,94992,GRAND MARAIS,US,MN,KGNA,47.747,-90.344,185.9,2006,1,1,2016,3,29
727469,99999,GRAND MARIAS,US,MN,KGNA,47.833,-90.383,186,1999,1,14,2005,12,31
727470,14918,FALLS INTERNATIONAL AIRPORT,US,MN,KINL,48.561,-93.398,360.6,1973,1,1,2016,3,29
727473,94977,SCOTTS SPB,US,MN,KCDD,48.267,-92.483,341.1,2006,1,1,2016,3,29
727473,99999,CRANE LAKE SEAPLANE,US,MN,KCDD,48.267,-92.483,341,1991,1,8,2005,12,31
727474,4923,EVELETH-VIRGINIA MUNI ARPT,US,MN,KEVM,47.424,-92.498,420.3,2006,1,1,2016,3,29
727474,99999,EVELETH VIRGINIA MUN,US,MN,KEVM,47.425,-92.498,420,1992,8,4,2005,12,31
727475,4940,MORA MUNICIPAL AIRPORT,US,MN,KJMR,45.886,-93.272,308.5,2006,1,1,2016,3,29
727475,99999,MORA MUNI,US,MN,KJMR,45.886,-93.272,308,1976,8,20,2005,12,31
727476,94961,BAUDETTE INTERNATIONAL APT,US,MN,KBDE,48.717,-94.6,329.8,1983,11,4,2016,3,29
727477,4970,ROSEAU MUNI/RUDY BILLBERG FLD,US,MN,KROX,48.856,-95.697,322.8,2006,1,1,2016,3,29
727477,99999,ROSEAU MUNI BILLBERG,US,MN,KROX,48.85,-95.7,323,1990,9,24,2005,12,31
727478,4934,HALLOCK MUNICIPAL AIRPORT,US,MN,KHCO,48.753,-96.943,249.6,2006,1,1,2016,3,29
727478,99999,HALLOCK MUNI,US,MN,KHCO,48.75,-96.95,250,1992,8,7,2005,12,31
727486,4983,WASKISH MUNICIPAL AIRPORT,US,MN,KVWU,48.154,-94.517,360,2006,1,1,2016,3,29
727486,99999,WASKISH MUNI AIRPT,US,MN,KVWU,48.15,-94.517,360,2001,8,11,2005,12,31
727497,4984,LONGVILLE MUNICIPAL ARPT,US,MN,KXVG,46.99,-94.204,406.6,2006,1,1,2016,3,29
727497,99999,LONGVILLE MUNI,US,MN,KXVG,46.983,-94.2,407,2001,8,11,2005,12,31
727500,99999,PEQUOT LAKE,US,MN,,46.6,-94.32,390,1976,9,1,2004,7,27
727503,4909,CAMBRIDGE MUNICIPAL ARPT,US,MN,KCBG,45.559,-93.265,288,2006,1,1,2016,3,29
727503,99999,CAMBRIDGE MUNI,US,MN,KCBG,45.55,-93.267,288,1992,8,7,2005,12,31
727504,94999,ATKN MUNI-S KURTZ FLD ARPT,US,MN,KAIT,46.548,-93.677,367,2006,1,1,2016,3,29
727504,99999,AITKIN MUNI KURTZ FL,US,MN,KAIT,46.55,-93.683,367,1992,8,7,2005,12,31
727505,4929,FOSSTON MUNICIPAL AIRPORT,US,MN,KFSE,47.593,-95.775,389.2,2006,1,1,2016,3,29
727505,99999,FOSSTON MUNI,US,MN,KFSE,47.6,-95.767,389,1992,8,7,2005,12,31
727506,4952,WINDOM MUNICIPAL AIRPORT,US,MN,KMWM,43.913,-95.109,429.8,2006,1,1,2016,3,29
727506,99999,WINDOM MUNI,US,MN,KMWM,43.917,-95.117,430,1999,1,14,2005,12,31
727507,54904,BENSON MUNICIPAL AIRPORT,US,MN,KBBB,45.332,-95.651,316.7,2006,1,1,2016,3,29
727507,99999,BENSON MUNI,US,MN,KBBB,45.333,-95.65,317,1994,7,18,2005,12,31
727508,54915,PINE RIVER REGIONAL AIRPORT,US,MN,KPWC,46.725,-94.382,394.7,2006,1,1,2016,3,29
727508,99999,PINE RIVER RGNL,US,MN,KPWC,46.717,-94.383,395,1999,1,14,2005,12,31
727514,54910,STAPLES MUNICIPAL AIRPORT,US,MN,KSAZ,46.381,-94.806,392.3,2006,1,1,2016,3,29
727514,99999,STAPLES MUNI,US,MN,KSAZ,46.383,-94.8,392,1999,1,14,2005,12,31
727515,4982,ORTHONVILLE MUNI-MARTINSON FI,US,MN,KVVV,45.306,-96.424,335.3,2006,1,1,2016,3,29
727515,99999,ORTONVILLE MUNI MART,US,MN,KVVV,45.3,-96.417,335,1999,1,14,2005,12,31
727517,4932,GLENCOE MUNICIPAL AIRPORT,US,MN,KGYL,44.756,-94.081,302.4,2006,1,1,2016,3,29
727517,99999,GLENCOE MUNI,US,MN,KGYL,44.75,-94.083,302,2001,8,11,2005,12,31
727533,4922,WHEATON MUNICIPAL AIRPORT,US,MN,KETH,45.78,-96.545,312.4,2006,1,1,2016,3,29
727533,99999,WHEATON MUNI,US,MN,KETH,45.78,-96.544,312,1992,8,7,2005,12,31
727550,14958,BEMIDJI-BELTRAMI CO ARPT,US,MN,KBJI,47.5,-94.933,424.3,2006,1,1,2016,3,29
727550,99999,BEMIDJI MUNICIPAL,US,MN,KBJI,47.5,-94.933,420,1973,1,1,2005,12,31
727554,99999,GRAND MARAIS,US,MN,,47.75,-90.34,185,1978,12,5,2010,12,23
727555,94956,THIEF RIVER FALLS RGNL APT,US,MN,KTVF,48.067,-96.183,339.9,2006,1,1,2016,3,29
727555,99999,THIEF RIVER FALLS RG,US,MN,KTVF,48.066,-96.185,340,1973,1,1,2005,12,31
727556,4905,SILVER BAY MUNICIPAL ARPT,US,MN,KBFW,47.249,-91.416,331.9,2006,1,1,2016,3,29
727556,99999,SILVER BAY MUNI,US,MN,KBFW,47.25,-91.417,332,1992,8,7,2005,12,31
727564,99999,WARROAD INTL SWEDE CARLSON FI,US,MN,KRAD,48.941,-95.348,336,1992,8,7,1995,11,15
727566,4902,AUSTIN MUNICIPAL AIRPORT,US,MN,KAUM,43.665,-92.933,375.8,2006,1,1,2016,3,29
727566,99999,AUSTIN MUNI,US,MN,KAUM,43.667,-92.933,376,1992,8,7,2005,12,31
744667,99999,RAY S MILLER AAF,US,MN,KRYM,46.091,-94.361,350.5,2012,7,13,2016,3,28
720169,116,WASHINGTON REGIONAL AIRPORT,US,MO,KFYG,38.583,-91,149.1,2013,1,1,2015,6,2
720169,99999,WASHINGTON REGIONAL AIRPORT,US,MO,KFYG,38.583,-91,148.7,2012,2,9,2016,3,28
720306,53879,LEE'S SUMMIT MUNICIPAL APT,US,MO,KLXT,38.96,-94.371,303.9,2006,1,1,2016,3,29
720306,99999,LEE'S SUMMIT,US,MO,KLXT,38.956,-94.373,306,2004,5,25,2005,12,31
720331,99999,KENNETT MEM,US,MO,KTKX,36.226,-90.037,79.9,2015,12,10,2016,3,28
720402,99999,SKYHAVEN,US,MO,K9K4,38.784,-93.803,242.3,2007,6,28,2008,1,6
720476,455,HANNIBAL REGIONAL AIRPORT,US,MO,KHAE,39.725,-91.444,234.7,2015,2,24,2016,3,29
720476,99999,HANNIBAL RGNL,US,MO,KHAE,39.724,-91.444,235.6,2012,11,15,2015,12,17
720479,99999,MONETT MUNI,US,MO,KHFJ,36.9,-94.017,401,2009,2,1,2016,3,28
720483,99999,MARSHALL MEM MUNI,US,MO,KMHL,39.096,-93.203,237.4,2014,12,2,2016,3,28
720488,99999,SIKESTON MEM MUNI,US,MO,KSIK,36.899,-89.562,96,2015,1,28,2016,3,28
720616,207,BRANSON AIRPORT,US,MO,KBBG,36.533,-93.2,397.2,2013,1,1,2015,11,15
720616,99999,BRANSON AIRPORT,US,MO,KBBG,36.533,-93.2,397,2009,2,1,2016,3,28
720636,222,CLINTON MEMORIAL AIRPORT,US,MO,KGLY,38.35,-93.683,251.2,2015,2,27,2016,3,29
720636,99999,CLINTON MEM,US,MO,KGLY,38.357,-93.684,250.5,2009,5,8,2015,6,2
720869,295,JESSE VIERTEL MEMORIAL AIRPOR,US,MO,KVER,38.947,-92.683,218.2,2013,1,1,2016,3,29
720869,99999,JESSE VIERTEL MEM,US,MO,KVER,38.947,-92.683,217.9,2010,12,3,2012,12,31
720949,99999,CAMDENTON MEM,US,MO,KH21,37.974,-92.691,323.7,2011,6,30,2015,3,5
721045,354,MIDWEST NATIONAL AIR CENTER A,US,MO,KGPH,39.332,-94.31,237.1,2015,2,27,2016,3,28
721045,99999,MIDWEST NAT AIR CENTER AIRPOR,US,MO,KGPH,39.333,-94.31,236.8,2012,8,18,2015,6,2
722367,363,SKYHAVEN AIRPORT,US,MO,KRCM,38.783,-93.8,243.2,2015,5,28,2016,3,23
722367,99999,WARRENSBURG,US,MO,KRCM,38.783,-93.8,243,2007,10,16,2015,12,17
723290,3849,CAPE GIRARDEAU RGNL,US,MO,KLOZ,37.087,-84.077,369.1,1973,1,1,1985,5,31
723290,3935,CAPE GIRARDEAU RGNL ARPT,US,MO,KCGI,37.225,-89.571,102.4,2010,8,1,2016,3,29
723300,3975,POPLAR BUFF MUNICIAL ARPT,US,MO,KPOF,36.773,-90.325,99.7,2006,1,1,2016,3,29
723300,99999,POPLAR BLUFF(AMOS),US,MO,KPOF,36.767,-90.467,146,1977,8,28,2005,12,31
723484,53901,WEST PLAINS MUNICIPAL ARPT,US,MO,KUNO,36.878,-91.903,372.8,2006,1,1,2016,3,29
723484,99999,WEST PLAINS MUNI,US,MO,KUNO,36.883,-91.9,374,2001,8,11,2005,12,31
723485,99999,POPLAR BLUFF(AMOS)&,US,MO,,36.767,-90.467,116,1976,8,20,1977,7,28
723489,3935,CAPE GIRARDEAU RGNL,US,MO,KCGI,37.225,-89.571,107.3,1973,1,1,2010,8,1
